adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Violent,Backdrop Image,Trailer Link
False,/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,"[28, 878, 27]",615656,en,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,14.413,/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,2023-08-02,Meg 2: The Trench,False,6.5,3547,1,https://image.tmdb.org/t/p/original/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,https://www.youtube.com/watch?v=dG91B3hHyY4
False,/bizhlTVjifYQUu4Xrdt7m3TYr7d.jpg,"[80, 27, 53]",1226578,en,Longlegs,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.",12.3828,/1EwNyiiNFd863H4e8nWEzutnZD7.jpg,2024-07-10,Longlegs,False,6.563,1953,1,https://image.tmdb.org/t/p/original/bizhlTVjifYQUu4Xrdt7m3TYr7d.jpg,https://www.youtube.com/watch?v=FXOtkvx25gI
False,/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,"[16, 28, 12, 878]",569094,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",29.2927,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31,Spider-Man: Across the Spider-Verse,False,8.345,7449,1,https://image.tmdb.org/t/p/original/kVd3a9YeLGkoeR50jGEXM6EqseS.jpg,https://www.youtube.com/watch?v=yFrxzaBLDQM
False,/8qXc6OLHoLHBxOFIjsfbZwWDFYH.jpg,"[28, 80, 18, 53]",1230208,fr,Bastion 36,"Forced out of his elite unit, a troubled cop launches his own rogue investigation when mysterious killings claim the lives of his former colleagues.",40.7058,/AnDwpI8dY8iqJVUwVS5UotYAbB1.jpg,2025-02-27,Squad 36,False,6.336,116,0,https://image.tmdb.org/t/p/original/8qXc6OLHoLHBxOFIjsfbZwWDFYH.jpg,No Trailer Available
False,/hkJhGayONXn96CqIRM9GhWKnlCf.jpg,"[28, 12, 16, 14]",1014505,ja,劇場版「オーバーロード」聖王国編,"After twelve years of playing his favorite MMORPG game, Momonga logs in for the last time only to find himself transported into its world playing it indefinitely. Throughout his adventures, his avatar ascends to the title of Sorcerer King Ains Ooal Gown. Once prosperous but now on the brink of ruin, The Sacred Kingdom enjoyed years of peace after construction of an enormous wall protecting them from neighboring invasions. But, one day this comes to an end when the Demon Emperor Jaldabaoth arrives with an army of villainous demi-humans. Fearing invasion of their own lands, the neighboring territory of the Slane Theocracy is forced to beg their enemies at the Sorcerer Kingdom for help. Heeding the call, Momonga, now known as the Sorcerer King Ains Ooal Gown, rallies the Sorcerer Kingdom and its undead army to join the fight alongside the Sacred Kingdom and the Slane Theocracy in hopes to defeat the Demon Emperor.",28.249,/jEvytxNa5mfW7VAUmDWsZtIdATc.jpg,2024-09-20,OVERLORD: The Sacred Kingdom,False,7.3,45,1,https://image.tmdb.org/t/p/original/hkJhGayONXn96CqIRM9GhWKnlCf.jpg,https://www.youtube.com/watch?v=K9hf4dmYJwc
False,/78Bgar8OaUalLNLWNtD4xr6AD8T.jpg,"[28, 12, 53]",575265,en,Mission: Impossible - The Final Reckoning,"After escaping a calamitous train crash, Ethan realizes The Entity is stashed aboard an old Russian submarine, but a foe from his past named Gabriel is also on the trail.",17.5406,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-21,Mission: Impossible - The Final Reckoning,False,0.0,0,1,https://image.tmdb.org/t/p/original/78Bgar8OaUalLNLWNtD4xr6AD8T.jpg,https://www.youtube.com/watch?v=NOhDyUmT9z0
False,/iWzu3dVJGNfQUkLfK9xpTWoi5mh.jpg,"[10749, 18, 35]",1139566,es,A través de mi ventana 3: A través de tu mirada,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",12.8449,/gwpTgtwVAwmvivBN8rAQABpx9Am.jpg,2024-02-23,Through My Window 3: Looking at You,False,6.927,607,0,https://image.tmdb.org/t/p/original/iWzu3dVJGNfQUkLfK9xpTWoi5mh.jpg,https://www.youtube.com/watch?v=G_WsQNsfx1Q
False,/aFDYcmwEWRiEh58Ri1tMpCUWPBp.jpg,"[10770, 10751, 35, 27, 16]",1354627,en,SpongeBob Squarepants: Kreepaway Kamp,"While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!",13.7206,/aUOCmqkbCX94znDJNtSy1402Sie.jpg,2024-10-10,SpongeBob Squarepants: Kreepaway Kamp,False,7.1,80,1,https://image.tmdb.org/t/p/original/aFDYcmwEWRiEh58Ri1tMpCUWPBp.jpg,https://www.youtube.com/watch?v=KV7e1dGITg0
True,/fFZXhjMb3PALgyw5EEkcL9sV2nz.jpg,[99],4536,en,The World's Biggest Penis,"Meet the men, including the man claiming to have the World's biggest penis, who reveal there is a bittersweet side to nature's gift, and who lift the veil on a taboo subject and to show the reality of what it's like to have what all men dream of.",5.551,/rO9Ox2ipuQNfSpNYP0dvUSv4RXS.jpg,2006-02-01,The World's Biggest Penis,False,4.0,7,0,https://image.tmdb.org/t/p/original/fFZXhjMb3PALgyw5EEkcL9sV2nz.jpg,No Trailer Available
False,/zwSDvbnN51JqU1ULzPnEc22DkqV.jpg,"[10749, 35, 18]",1272149,en,Bridget Jones: Mad About the Boy,"Bridget Jones navigates life as a widow and single mum with the help of her family, friends, and former lover, Daniel. Back to work and on the apps, she's pursued by a younger man and maybe – just maybe – her son's science teacher.",16.9694,/taEVBdVSqYo9YeN3ycw2SosklZL.jpg,2025-02-12,Bridget Jones: Mad About the Boy,False,6.7,269,0,https://image.tmdb.org/t/p/original/zwSDvbnN51JqU1ULzPnEc22DkqV.jpg,https://www.youtube.com/watch?v=7sSNobjiep4
False,/2MV0j6B78xwQOunHwyGbXZlXG5p.jpg,"[80, 18, 53]",23168,en,The Town,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",11.6455,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,2010-09-15,The Town,False,7.218,5156,1,https://image.tmdb.org/t/p/original/2MV0j6B78xwQOunHwyGbXZlXG5p.jpg,https://www.youtube.com/watch?v=uAjECYnrYks
False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80]",680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",25.2266,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,1994-09-10,Pulp Fiction,False,8.489,28514,1,https://image.tmdb.org/t/p/original/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,https://www.youtube.com/watch?v=tGpTpVyI_OQ
False,/aLhtnH4pKHnD02ZfBGm2djwlNBH.jpg,"[16, 99]",426889,fr,Le Clitoris,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",40.0884,/p5i1yyQW6OpLfB59w7ZkX5lvBqD.jpg,2016-06-18,Le Clitoris,False,6.8,39,0,https://image.tmdb.org/t/p/original/aLhtnH4pKHnD02ZfBGm2djwlNBH.jpg,https://www.youtube.com/watch?v=AAs0kYlNWdY
False,/1fwZBpbfD81uSn9pl5Uwx2VvqNl.jpg,"[28, 80, 18, 9648, 53]",1447439,hi,देवा,"Working on a complicated case, a fierce young police officer goes rogue to dismantle a lethal web of corruption and deceit — one epic battle at a time.",20.1456,/27Kiv6jVLX01D4Emwdeb1CUGCAv.jpg,2025-03-28,Deva,False,3.5,2,1,https://image.tmdb.org/t/p/original/1fwZBpbfD81uSn9pl5Uwx2VvqNl.jpg,https://www.youtube.com/watch?v=3x77q40hATw
False,/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,"[16, 10751, 12, 14, 10749]",812,en,Aladdin,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.",13.6266,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,1992-11-25,Aladdin,False,7.651,11413,0,https://image.tmdb.org/t/p/original/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,https://www.youtube.com/watch?v=mq05scD6PUs
False,/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",23.5314,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20,Twilight,False,6.288,13731,0,https://image.tmdb.org/t/p/original/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,https://www.youtube.com/watch?v=uxjNDE2fMjI
False,/9qYD7pAOEdYBoQblv5VAMMSVAC8.jpg,"[10749, 18]",1078600,en,Marked Men: Rule + Shaw,"Shaw Landon has loved Rule Archer from the moment she laid eyes on him. Rule, a fiery-tempered rebel tattoo artist, doesn’t have time for a good girl pre-med student like Shaw — even if she’s the only one who can see the person he truly is. She lives by other people’s rules; he makes his own. But a short skirt, too many birthday cocktails, and spilled secrets lead to a night neither can forget. Now, Shaw and Rule must figure out how a girl like her and a guy like him are supposed to be together without destroying their love…or each other.",15.3047,/gZQU8BtCH2IbMZq6QETiU4HXQSR.jpg,2025-01-22,Marked Men: Rule + Shaw,False,6.6,50,0,https://image.tmdb.org/t/p/original/9qYD7pAOEdYBoQblv5VAMMSVAC8.jpg,https://www.youtube.com/watch?v=1OBKb0kX57w
False,/uKb22E0nlzr914bA9KyA5CVCOlV.jpg,"[18, 10749, 14]",402431,en,Wicked,"In the land of Oz, ostracized and misunderstood green-skinned Elphaba is forced to share a room with the popular aristocrat Glinda at Shiz University, and the two's unlikely friendship is tested as they begin to fulfill their respective destinies as Glinda the Good and the Wicked Witch of the West.",37.6695,/xDGbZ0JJ3mYaGKy4Nzd9Kph6M9L.jpg,2024-11-20,Wicked,False,6.931,2011,0,https://image.tmdb.org/t/p/original/uKb22E0nlzr914bA9KyA5CVCOlV.jpg,https://www.youtube.com/watch?v=pqi45Qhq3CI
False,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,"[18, 36, 10752]",424,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,28.9832,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,Schindler's List,False,8.563,16320,1,https://image.tmdb.org/t/p/original/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,https://www.youtube.com/watch?v=mxphAlJID9U
False,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,"[10749, 35]",1072790,en,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",18.3311,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,2023-12-21,Anyone But You,False,6.895,2487,0,https://image.tmdb.org/t/p/original/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,https://www.youtube.com/watch?v=biOxRfgF8Rs
False,/mzfx54nfDPTUXZOG48u4LaEheDy.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",21.9419,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,1994-06-23,Forrest Gump,False,8.467,28046,0,https://image.tmdb.org/t/p/original/mzfx54nfDPTUXZOG48u4LaEheDy.jpg,https://www.youtube.com/watch?v=m-btyJIYLyI
False,/8pwIhymsxfAVjrAE7syDjQULn37.jpg,"[16, 35, 10751, 12]",425,en,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",17.8068,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,2002-03-10,Ice Age,False,7.36,13508,0,https://image.tmdb.org/t/p/original/8pwIhymsxfAVjrAE7syDjQULn37.jpg,https://www.youtube.com/watch?v=i4noiCRJRoE
False,,[99],274181,en,Countdown to Eternity,"Bible expert Bill Gallatin explores biblical prophecies from the Book of Revelation that have transpired, with a discussion of whether these events signify that we are now living in the End Times preceding the return of Jesus Christ. Gallatin touches on events such as the increasingly acute difficulties in the Middle East, numerous environmental catastrophes, earthquakes and more, explaining how they connect to scriptural writings.",3.0237,/mSozEOhPuYKa2HYqL4OhpmXchMn.jpg,1999-01-01,Countdown to Eternity,False,10.0,1,0,NO POSTER AVAILABLE,No Trailer Available
False,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,"[16, 35, 10751, 12]",14160,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",15.873,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,2009-05-28,Up,False,7.957,20537,0,https://image.tmdb.org/t/p/original/hGGC9gKo7CFE3fW07RA587e5kol.jpg,https://www.youtube.com/watch?v=AkdXuDAP2Ts
False,/wuEiqcDu4Y0kQO6nXGVarKJGLtG.jpg,"[99, 10402, 10770]",773736,en,TINA,Tina Turner overcame impossible odds to become one of the first female Black artists to reach a mainstream international audience. Her road to superstardom is an undeniable story of triumph over adversity. It’s the ultimate story of survival – and an inspirational story of our times.,7.7669,/g2Fm6iZr2LNwy8Nz2tY8Wgdo4vp.jpg,2021-08-20,TINA,False,7.7,70,0,https://image.tmdb.org/t/p/original/wuEiqcDu4Y0kQO6nXGVarKJGLtG.jpg,https://www.youtube.com/watch?v=w9IkVtLvflU
False,/c0izdYdnTe4uMRifHgvTA85wPz0.jpg,"[28, 80, 27, 12, 18, 878, 53, 10752]",503736,en,Army of the Dead,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",6.2543,/z8CExJekGrEThbpMXAmCFvvgoJR.jpg,2021-05-14,Army of the Dead,False,6.229,4105,1,https://image.tmdb.org/t/p/original/c0izdYdnTe4uMRifHgvTA85wPz0.jpg,https://www.youtube.com/watch?v=tI1JGPhYBS8
False,/hfTyu2VPBqLRPo2DauW8q7bh9bm.jpg,"[10751, 35, 12]",516729,en,Paddington in Peru,"Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",30.5599,/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,2024-11-08,Paddington in Peru,False,6.9,302,0,https://image.tmdb.org/t/p/original/hfTyu2VPBqLRPo2DauW8q7bh9bm.jpg,https://www.youtube.com/watch?v=xAVaoYfOCrU
False,/4hfcpHmMEgmFTdnVx4XCtM6dgCG.jpg,"[14, 12, 28, 10751, 10749]",102651,en,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",16.0355,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,2014-05-28,Maleficent,False,7.088,13240,0,https://image.tmdb.org/t/p/original/4hfcpHmMEgmFTdnVx4XCtM6dgCG.jpg,https://www.youtube.com/watch?v=LaArkjF7AnM
False,/sdAGwNLBMUikx185k8IJ9XJl32B.jpg,"[18, 27, 53]",1165464,ca,Tú no eres yo,"After an absence of three years, Aitana makes a surprise return home with Gabi, her Brazilian partner, and their son. The reception from her parents is surprisingly cold. Only her wheelchair-bound brother is pleased to see her. But what affects Aitana most of all is the presence of a stranger her age sleeping in her bed, wearing her clothes, living in her house, and being treated by her parents as if she were their daughter. From that moment on, torn by jealousy, suspicion, and misunderstanding, Aitana tries to find out what is happening and who the intruder is until she discovers an unexpected and disturbing truth darker than she would ever have thought possible.",12.6139,/6bHLAzzTW9KuC4p4RoSHFTnBzox.jpg,2024-12-13,You Are Not Me,False,6.9,7,1,https://image.tmdb.org/t/p/original/sdAGwNLBMUikx185k8IJ9XJl32B.jpg,https://www.youtube.com/watch?v=S5iVXbpsYbY
False,/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",14.3289,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10,Turning Red,False,7.35,5366,0,https://image.tmdb.org/t/p/original/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,https://www.youtube.com/watch?v=XdKzUbAiswE
False,/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,"[16, 12, 10751, 35]",1241982,en,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",178.5912,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,2024-11-21,Moana 2,False,7.111,2125,0,https://image.tmdb.org/t/p/original/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,https://www.youtube.com/watch?v=JdSl4RMNtGE
False,/vPaRlPMwQWtREME6qrb1A0nJdjK.jpg,"[10751, 35, 878]",552524,en,Lilo & Stitch,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,21.2427,/3bN675X0K2E5QiAZVChzB5wq90B.jpg,2025-05-21,Lilo & Stitch,False,0.0,0,0,https://image.tmdb.org/t/p/original/vPaRlPMwQWtREME6qrb1A0nJdjK.jpg,https://www.youtube.com/watch?v=VWqJifMMgZE
